price,year,age_years,listed_date,mileage,make_name,model_name,trim_name,body_type,transmission,fuel_type,wheel_system,engine_disp_l,cylinders_num,engine_type_std,fleet,frame_damaged,has_accidents,fleet_unknown,frame_damaged_unknown,has_accidents_unknown,disp_missing,etype_missing,log_mileage,age_sq,pred_price,residual
11993.0,2015.0,5.0,2020-08-28,99133.0,Volvo,V60,T5 Premier AWD,Wagon,A,Gasoline,AWD,2.5,5.0,I5,0,0,0,False,False,False,False,False,4.996218249159575,25.0,12127.07089428458,134.07089428457948
12993.0,2013.0,7.0,2020-09-01,78163.0,Toyota,Prius v,,Sedan,CVT,Hybrid,,1.8,4.0,I4 HYBRID,0,0,0,False,False,False,True,False,4.893001219831011,49.0,13417.040156858018,424.04015685801824
7499.0,2011.0,9.0,2020-09-03,116317.0,Audi,A4,2.0T quattro Premium Sedan AWD,Sedan,A,Gasoline,AWD,2.0,4.0,I4,0,0,0,False,False,False,False,False,5.065643192515588,81.0,8349.039908182278,850.0399081822779
16890.0,2020.0,0.0,2020-04-20,10.0,Kia,Rio5,S FWD,Hatchback,A,Gasoline,FWD,1.6,4.0,I4,0,0,0,False,False,False,False,False,1.0,0.0,16983.55998990078,93.55998990077933
14993.0,2007.0,13.0,2020-09-04,94748.0,Chevrolet,Silverado 1500,1LT Crew Cab 4WD,Pickup Truck,A,Gasoline,4WD,6.0,8.0,V8,0,0,0,False,False,False,False,False,4.976570051377513,169.0,14574.514235054416,-418.4857649455844
5499.0,2014.0,6.0,2020-08-18,101941.0,Chevrolet,Cruze,LS Sedan FWD,Sedan,A,Gasoline,FWD,1.8,4.0,I4,0,0,1,False,False,False,False,False,5.0083488895268875,36.0,6996.417967311892,1497.4179673118924
22504.0,2017.0,3.0,2020-07-22,16831.0,Kia,Sportage,SX Turbo AWD,SUV / Crossover,A,Gasoline,AWD,2.0,4.0,I4,0,0,0,False,False,False,False,False,4.2261099199912735,9.0,24156.99814204859,1652.9981420485892
32382.0,2019.0,1.0,2020-08-26,50864.0,Ford,Explorer,Sport AWD,SUV / Crossover,A,Gasoline,AWD,3.5,6.0,V6,1,0,0,False,False,False,False,False,4.706410510570698,1.0,31332.955314845112,-1049.0446851548877
12959.0,2013.0,7.0,2020-09-01,58196.0,GMC,Terrain,SLE2 AWD,SUV / Crossover,A,Gasoline,AWD,3.6,6.0,V6,0,0,0,False,False,False,False,False,4.764893135206123,49.0,15005.200624230842,2046.2006242308416
7499.0,2018.0,2.0,2020-07-17,17485.0,Mitsubishi,Mirage,ES,Hatchback,CVT,Gasoline,FWD,1.2,3.0,I3,1,0,1,False,False,False,False,False,4.242665636645263,4.0,9059.717241171784,1560.7172411717838
4999.0,2009.0,11.0,2020-08-05,159477.0,Ford,Edge,Limited AWD,SUV / Crossover,A,Gasoline,AWD,3.5,6.0,V6,0,0,0,False,False,False,False,False,5.20269805734087,121.0,7560.7305416452555,2561.7305416452555
28036.0,2019.0,1.0,2020-09-05,12263.0,Kia,Sorento,EX V6 AWD,SUV / Crossover,A,Gasoline,AWD,3.3,6.0,V6,0,0,0,False,False,False,False,False,4.088596728262746,1.0,29291.814768891185,1255.814768891185
21993.0,2017.0,3.0,2020-07-21,24092.0,Toyota,Prius Prime,Advanced,Hatchback,CVT,Gasoline,FWD,1.8,4.0,I4,0,0,0,False,False,False,False,False,4.381872854498543,9.0,23332.605812034817,1339.605812034817
17833.0,2017.0,3.0,2020-08-12,45799.0,Kia,Sedona,LX,Minivan,A,Gasoline,FWD,3.3,6.0,V6,1,0,0,False,False,False,False,False,4.660855995488079,9.0,18915.215466360867,1082.2154663608671
7999.0,2011.0,9.0,2020-07-17,104110.0,Dodge,Nitro,Shock 4WD,SUV / Crossover,A,Gasoline,4WD,4.0,6.0,V6,0,0,1,False,False,False,False,False,5.017492446477275,81.0,8782.053059111571,783.0530591115712
8999.0,2017.0,3.0,2020-07-22,113058.0,Chevrolet,Cruze,LT Hatchback FWD,Hatchback,A,Gasoline,FWD,1.4,4.0,I4,0,0,0,False,False,False,False,False,5.053301298507379,9.0,9248.973800644426,249.97380064442586
6499.0,2017.0,3.0,2020-07-19,117397.0,Toyota,Yaris,LE,Hatchback,A,Gasoline,FWD,1.5,4.0,I4,0,0,0,False,False,False,False,False,5.069656998955099,9.0,9003.283647040156,2504.283647040156
9433.0,2015.0,5.0,2020-08-15,69132.0,Chevrolet,Cruze,LS Sedan FWD,Sedan,M,Gasoline,FWD,1.8,4.0,I4,0,0,0,False,False,False,False,False,4.839679121274152,25.0,9186.848742919987,-246.15125708001324
17590.0,2020.0,0.0,2020-04-16,10.0,Kia,Soul,LX FWD,SUV / Crossover,A,Gasoline,FWD,2.0,4.0,I4,0,0,0,False,False,False,False,False,1.0,0.0,18336.97112781385,746.9711278138493
24773.0,2018.0,2.0,2020-08-19,19626.0,Jeep,Compass,Limited 4WD,SUV / Crossover,A,Gasoline,4WD,2.4,4.0,I4,0,0,0,False,False,False,False,False,4.292831794508626,4.0,23422.143586180795,-1350.856413819205
18890.0,2020.0,0.0,2020-05-31,2.0,Kia,Forte,LXS FWD,Sedan,A,Gasoline,FWD,2.0,4.0,I4,0,0,0,False,False,False,False,False,0.3010299956639812,0.0,19329.669642429435,439.66964242943504
4499.0,2012.0,8.0,2020-09-08,142715.0,Ford,Focus,SEL Hatchback,Hatchback,A,Gasoline,FWD,2.0,4.0,I4,1,0,0,False,False,False,False,False,5.154469621852342,64.0,5801.329071493861,1302.3290714938612
48883.0,2018.0,2.0,2020-08-31,4784.0,RAM,2500,Laramie Mega Cab 4WD,Pickup Truck,A,Gasoline,4WD,6.4,8.0,V8,0,0,0,False,False,False,False,False,3.6797911709803546,4.0,58107.80081138851,9224.800811388508
5499.0,2007.0,13.0,2020-09-03,58468.0,Buick,Lucerne,V6 CXL FWD,Sedan,A,Gasoline,FWD,3.8,6.0,V6,0,0,0,False,False,False,False,False,4.7669182382905175,169.0,9002.402968708298,3503.4029687082984
16044.0,2017.0,3.0,2020-08-27,63262.0,Kia,Optima,EX,Sedan,A,Gasoline,FWD,2.4,4.0,I4,0,0,1,False,False,False,False,False,4.801142917823675,9.0,16258.043440804084,214.04344080408373
51259.0,2020.0,0.0,2020-08-01,10945.0,Chevrolet,Suburban,1500 LT 4WD,SUV / Crossover,A,Gasoline,4WD,5.3,8.0,V8,1,0,0,False,False,False,False,False,4.0392157659039505,0.0,51264.607372490864,5.607372490863781
5250.0,2010.0,10.0,2020-08-01,153863.0,Subaru,Outback,2.5i Premium,Wagon,CVT,Gasoline,AWD,2.5,4.0,H4,0,0,0,False,False,False,False,False,5.1871341959994535,100.0,7727.454352607763,2477.454352607763
9545.0,2011.0,9.0,2020-08-20,97939.0,Nissan,Murano,SV AWD,SUV / Crossover,CVT,Gasoline,AWD,3.5,6.0,V6,0,0,0,False,False,False,False,False,4.990955665368343,81.0,9712.164507878968,167.16450787896792
33439.0,2017.0,3.0,2020-07-11,34904.0,Chevrolet,Silverado 1500,LT Double Cab 4WD,Pickup Truck,A,Gasoline,4WD,5.3,8.0,V8,0,0,0,False,False,False,False,False,4.542875199978764,9.0,33223.275124526575,-215.72487547342462
5250.0,2008.0,12.0,2020-08-19,61544.0,Mazda,MAZDA3,s Touring Hatchback,Hatchback,A,,FWD,2.3,,I4,0,0,0,False,False,False,False,True,4.789185719429691,144.0,6248.636379397227,998.6363793972268
21269.0,2012.0,8.0,2020-09-07,108493.0,Cadillac,Escalade ESV,Luxury 4WD,SUV / Crossover,A,Flex Fuel Vehicle,AWD,6.2,8.0,V8 FLEX FUEL VEHICLE,0,0,0,False,False,False,False,False,5.035401718281839,64.0,19902.429941014365,-1366.5700589856351
28442.0,2017.0,3.0,2020-08-25,65810.0,Chevrolet,Colorado,Z71 Crew Cab 4WD,Pickup Truck,A,Gasoline,4WD,3.6,6.0,V6,0,0,0,False,False,False,False,False,4.818291890799996,9.0,29842.81084435222,1400.8108443522215
5850.0,2008.0,12.0,2020-09-05,95188.0,Toyota,Camry,LE,Sedan,A,Gasoline,FWD,2.4,4.0,I4,0,0,0,False,False,False,False,False,4.978582201932075,144.0,7847.890366379684,1997.8903663796837
4499.0,2011.0,9.0,2020-09-02,94274.0,Ford,Focus,SE,Sedan,A,Gasoline,FWD,2.0,4.0,I4,0,0,0,False,False,False,False,False,4.974391934376143,81.0,6448.114160767949,1949.1141607679492
5999.0,2014.0,6.0,2020-07-29,89093.0,Volkswagen,Jetta,SE,Sedan,A,Gasoline,FWD,1.8,4.0,I4,1,0,0,False,False,False,False,False,4.94984358304026,36.0,7283.94861251714,1284.9486125171397
12933.0,2015.0,5.0,2020-08-15,122152.0,Jeep,Cherokee,Limited 4WD,SUV / Crossover,A,Gasoline,4WD,3.2,6.0,V6,0,0,1,False,False,False,False,False,5.086900582090078,25.0,13506.657103111389,573.657103111389
25702.0,2020.0,0.0,2020-08-28,0.0,Jeep,Cherokee,Altitude 4WD,SUV / Crossover,A,Gasoline,4WD,2.0,4.0,I4,0,0,0,False,False,False,False,False,0.0,0.0,30564.10653870668,4862.106538706681
22441.0,2019.0,1.0,2020-07-09,4168.0,Kia,Sorento,LX AWD,SUV / Crossover,A,Gasoline,AWD,2.4,4.0,I4,0,0,0,False,False,False,False,False,3.619927710291468,1.0,25791.579617273856,3350.5796172738555
22993.0,2018.0,2.0,2020-09-04,26295.0,Subaru,Crosstrek,Premium,SUV / Crossover,CVT,Gasoline,AWD,2.0,4.0,H4,0,0,0,False,False,False,False,False,4.419873175149476,4.0,22699.721735108713,-293.2782648912871
9773.0,2014.0,6.0,2020-09-04,116476.0,Ford,Taurus,SEL,Sedan,A,Gasoline,FWD,3.5,6.0,V6,0,0,1,False,False,False,False,False,5.066236447754022,36.0,9775.38111326728,2.381113267279943
18890.0,2020.0,0.0,2020-06-07,89.0,Kia,Forte,LXS FWD,Sedan,A,Gasoline,FWD,2.0,4.0,I4,0,0,0,False,False,False,False,False,1.9493900066449128,0.0,18925.945396364143,35.94539636414265
8999.0,2012.0,8.0,2020-06-11,37432.0,Toyota,Corolla,LE,Sedan,A,Gasoline,FWD,1.8,4.0,I4,0,0,1,False,False,False,False,False,4.5732430321841235,64.0,10098.475683182354,1099.4756831823543
18890.0,2020.0,0.0,2020-06-07,145.0,Kia,Forte,LXS FWD,Sedan,A,Gasoline,FWD,2.0,4.0,I4,0,0,0,False,False,False,False,False,2.161368002234975,0.0,18859.772204506895,-30.227795493105077
28387.0,2017.0,3.0,2020-07-18,14234.0,BMW,X1,xDrive28i AWD,SUV / Crossover,A,Gasoline,AWD,2.0,4.0,I4,0,0,0,False,False,False,False,False,4.153326961490906,9.0,29606.844080189498,1219.8440801894976
24443.0,2015.0,5.0,2020-08-27,91888.0,Jeep,Wrangler Unlimited,Sport 4WD,SUV / Crossover,A,Gasoline,4WD,3.6,6.0,V6,0,0,0,False,False,False,False,False,4.963258798937091,25.0,25510.365487913547,1067.3654879135465
5499.0,2012.0,8.0,2020-09-09,154286.0,Ford,Escape,Limited AWD,SUV / Crossover,A,Flex Fuel Vehicle,AWD,3.0,6.0,V6 FLEX FUEL VEHICLE,1,0,0,False,False,False,False,False,5.188326519720989,64.0,6834.079561195408,1335.0795611954081
5750.0,2011.0,9.0,2020-09-02,130290.0,Chrysler,Town & Country,Touring FWD,Minivan,A,Flex Fuel Vehicle,FWD,3.6,6.0,V6 FLEX FUEL VEHICLE,0,0,0,False,False,False,False,False,5.114911084081892,81.0,7248.8898402381055,1498.8898402381055
4999.0,2010.0,10.0,2020-09-04,160253.0,Nissan,Xterra,Off Road,SUV / Crossover,A,Gasoline,4WD,4.0,6.0,V6,0,0,0,False,False,False,False,False,5.204806168432667,100.0,7809.933872656849,2810.9338726568494
9499.0,2011.0,9.0,2020-09-01,146398.0,Ford,Explorer,XLT 4WD,SUV / Crossover,A,Gasoline,AWD,3.5,6.0,V6,0,0,0,False,False,False,False,False,5.165535143697121,81.0,9654.56312909644,155.5631290964393
6999.0,2008.0,12.0,2020-07-19,172289.0,Toyota,4Runner,Sport V6 4WD,SUV / Crossover,A,Gasoline,4WD,4.0,6.0,V6,0,0,0,False,False,False,False,False,5.236257550275643,144.0,10705.135765594921,3706.1357655949214
25359.0,2018.0,2.0,2020-08-23,33041.0,Ford,Explorer,AWD,SUV / Crossover,A,Gasoline,AWD,3.5,6.0,V6,0,0,0,False,False,False,False,False,4.519053182955542,4.0,25595.323304172984,236.32330417298363
51439.0,2020.0,0.0,2020-08-19,9155.0,Chevrolet,Tahoe,LT 4WD,SUV / Crossover,A,Gasoline,4WD,5.3,8.0,V8,1,0,0,False,False,False,False,False,3.9616583486377155,0.0,50049.58897513668,-1389.4110248633224
34521.0,2018.0,2.0,2020-09-06,23032.0,Chevrolet,Silverado 1500,LT Double Cab 4WD,Pickup Truck,A,Gasoline,4WD,5.3,8.0,V8,0,0,0,False,False,False,False,False,4.362331651870026,4.0,33915.14421179556,-605.8557882044406
12933.0,2012.0,8.0,2020-08-23,122608.0,BMW,5 Series,550i xDrive Sedan AWD,Sedan,A,Gasoline,AWD,4.4,8.0,V8,0,0,0,False,False,False,False,False,5.088518808212611,64.0,13844.637736989653,911.6377369896527
16439.0,2019.0,1.0,2020-06-25,4191.0,Chevrolet,Cruze,LT Sedan FWD,Sedan,A,Gasoline,FWD,1.4,4.0,I4,0,0,0,False,False,False,False,False,3.6223176608338443,1.0,17391.555839326233,952.5558393262327
14949.0,2016.0,4.0,2020-09-01,65046.0,Hyundai,Sonata,Limited FWD,Sedan,A,Gasoline,FWD,2.4,4.0,I4,0,0,1,False,False,False,False,False,4.813220594804748,16.0,14136.385546867237,-812.6144531327627
46359.0,2020.0,0.0,2020-08-29,43355.0,Chevrolet,Tahoe,LT 4WD,SUV / Crossover,A,Gasoline,4WD,5.3,8.0,V8,1,0,0,False,False,False,False,False,4.637039190559404,0.0,44996.118119350744,-1362.8818806492563
20596.0,2015.0,5.0,2020-07-29,69193.0,Mercedes-Benz,M-Class,ML 250 BlueTEC 4MATIC,SUV / Crossover,A,Diesel,AWD,2.1,4.0,I4 DIESEL,0,0,0,False,False,False,False,False,4.840062160711902,25.0,21595.004936596015,999.0049365960149
23439.0,2014.0,6.0,2020-09-02,98539.0,RAM,1500,Sport Quad Cab 4WD,Pickup Truck,A,Gasoline,4WD,5.7,8.0,V8,0,0,0,False,False,False,False,False,4.993608150625255,36.0,23818.06331711201,379.0633171120098
18950.0,2020.0,0.0,2020-08-06,160.0,Kia,Forte,LXS FWD,Sedan,A,Gasoline,FWD,2.0,4.0,I4,0,0,0,False,False,False,False,False,2.2041199826559246,0.0,18859.772204506895,-90.22779549310508
5999.0,2014.0,6.0,2020-09-04,116408.0,Chevrolet,Cruze,1LT Sedan FWD,Sedan,A,Gasoline,FWD,1.4,4.0,I4,0,0,0,False,False,False,False,False,5.065982827706198,36.0,7201.689167607547,1202.6891676075466
45661.0,2019.0,1.0,2020-08-13,20028.0,RAM,1500,Laramie Crew Cab 4WD,Pickup Truck,A,Gasoline,4WD,5.7,8.0,V8,0,0,0,False,False,False,False,False,4.301637582726872,1.0,45734.20810475657,73.20810475657345
18950.0,2020.0,0.0,2020-06-17,10.0,Kia,Soul,S FWD,SUV / Crossover,A,Gasoline,FWD,2.0,4.0,I4,0,0,0,False,False,False,False,False,1.0,0.0,19658.68251981172,708.6825198117185
20327.0,2020.0,0.0,2020-07-30,18175.0,Kia,Sportage,LX AWD,SUV / Crossover,A,Gasoline,AWD,2.4,4.0,I4,1,0,0,False,False,False,False,False,4.259474419531076,0.0,20335.23250821289,8.232508212888206
7993.0,2013.0,7.0,2020-08-26,147238.0,Ford,Taurus,SEL AWD,Sedan,A,Gasoline,AWD,3.5,6.0,V6,0,0,1,False,False,False,False,False,5.168019909597347,49.0,8458.622120621312,465.6221206213122
4499.0,2009.0,11.0,2020-09-06,160258.0,Honda,Odyssey,LX FWD,Minivan,A,Gasoline,FWD,3.5,6.0,V6,0,0,0,False,False,False,False,False,5.204819718497468,121.0,5343.391870566911,844.3918705669112
8250.0,2011.0,9.0,2020-09-01,169476.0,Honda,Pilot,EX-L 4WD,SUV / Crossover,A,Gasoline,4WD,3.5,6.0,V6,0,0,0,False,False,False,False,False,5.229108205161215,81.0,9909.399224085448,1659.3992240854477
5250.0,2013.0,7.0,2020-08-19,114349.0,Chevrolet,Impala,LT Fleet FWD,Sedan,A,Flex Fuel Vehicle,FWD,3.6,6.0,V6 FLEX FUEL VEHICLE,1,0,1,False,False,False,False,False,5.0582323709857855,49.0,7286.255228869124,2036.255228869124
23272.0,2017.0,3.0,2020-08-20,53920.0,Kia,Cadenza,Limited,Sedan,A,Gasoline,FWD,3.3,6.0,V6,0,0,0,False,False,False,False,False,4.731749883527264,9.0,21193.80182885673,-2078.198171143271
8223.0,2013.0,7.0,2020-08-28,98500.0,Hyundai,Elantra GT,FWD,Hatchback,A,Gasoline,FWD,1.8,4.0,I4,0,0,0,False,False,False,False,False,4.993436230497612,49.0,8143.4001269383425,-79.59987306165749
7750.0,2013.0,7.0,2020-07-08,89319.0,Volkswagen,Tiguan,S 4Motion,SUV / Crossover,A,Gasoline,AWD,2.0,4.0,I4,0,0,1,False,False,False,False,False,4.950943852141082,49.0,10113.035446942044,2363.0354469420436
32443.0,2018.0,2.0,2020-08-25,31222.0,Jeep,Grand Cherokee,Limited 4WD,SUV / Crossover,A,Gasoline,4WD,3.0,6.0,V6,0,0,0,False,False,False,False,False,4.494460719390827,4.0,30885.047403121607,-1557.9525968783928
23372.0,2018.0,2.0,2020-09-08,16277.0,Chevrolet,Equinox,1.5T Premier FWD,SUV / Crossover,A,Gasoline,FWD,1.5,4.0,I4,0,0,0,False,False,False,False,False,4.211574363482851,4.0,22876.166172428024,-495.83382757197614
10333.0,2008.0,12.0,2020-09-02,159515.0,GMC,Sierra 1500,SLE2 Ext. Cab 4WD,Pickup Truck,A,Flex Fuel Vehicle,4WD,5.3,8.0,V8 FLEX FUEL VEHICLE,0,0,0,False,False,False,False,False,5.20280152821406,144.0,11037.552534512055,704.552534512055
20268.0,2018.0,2.0,2020-09-05,31435.0,Mitsubishi,Eclipse Cross,SEL AWD,SUV / Crossover,CVT,Gasoline,AWD,1.5,4.0,I4,0,0,0,False,False,False,False,False,4.497413464686206,4.0,21169.465871727447,901.4658717274469
15620.0,2016.0,4.0,2020-08-27,45412.0,Honda,HR-V,LX AWD,SUV / Crossover,CVT,Gasoline,AWD,1.8,4.0,I4,0,0,0,False,False,False,False,False,4.657170629182109,16.0,15772.835330983857,152.8353309838567
1850.0,2002.0,18.0,2020-08-07,78999.0,Mercury,Grand Marquis,GS,Sedan,A,Gasoline,RWD,4.6,8.0,V8,0,0,1,False,False,False,False,False,4.897621593857142,324.0,4333.68687204005,2483.68687204005
13499.0,2012.0,8.0,2020-07-12,27374.0,Toyota,RAV4,Limited 4WD,SUV / Crossover,A,Gasoline,4WD,2.5,4.0,I4,0,0,0,False,False,False,False,False,4.437338262919794,64.0,19317.13427325824,5818.134273258242
6750.0,2015.0,5.0,2020-08-29,88763.0,Ford,Focus,SE,Sedan,A,Flex Fuel Vehicle,FWD,2.0,4.0,I4 FLEX FUEL VEHICLE,1,0,1,False,False,False,False,False,4.948231972034826,25.0,8584.575589620395,1834.5755896203955
6250.0,2011.0,9.0,2020-09-01,88336.0,Hyundai,Sonata,GLS FWD,Sedan,A,Gasoline,FWD,2.4,4.0,I4,0,0,1,False,False,False,False,False,4.946137729796063,81.0,7463.872043385256,1213.872043385256
31950.0,2016.0,4.0,2020-07-30,3051.0,Ford,Mustang,GT Coupe RWD,Coupe,A,Gasoline,RWD,5.0,8.0,V8,0,0,0,False,False,False,False,False,3.484442207642407,16.0,34968.51640614413,3018.516406144132
15264.0,2014.0,6.0,2020-08-14,58066.0,Ford,Mustang,V6 Coupe RWD,Coupe,A,Gasoline,RWD,3.7,6.0,V6,0,0,0,False,False,False,False,False,4.76392190976398,36.0,15550.355585240679,286.3555852406789
5550.0,2008.0,12.0,2020-09-02,146616.0,Toyota,Sienna,XLE AWD,Minivan,A,Gasoline,AWD,3.5,6.0,V6,0,0,0,False,False,False,False,False,5.166181366843616,144.0,7558.5291126003785,2008.5291126003785
10333.0,2014.0,6.0,2020-08-28,99780.0,Subaru,Legacy,2.5i Sport,Sedan,CVT,Gasoline,AWD,2.5,4.0,H4,0,0,1,False,False,False,False,False,4.999043499603163,36.0,11074.499197849424,741.4991978494236
26959.0,2019.0,1.0,2020-09-01,42861.0,Cadillac,XTS,Luxury FWD,Sedan,A,Gasoline,FWD,3.6,6.0,V6,1,0,0,False,False,False,False,False,4.63206229944999,1.0,26225.83749432099,-733.1625056790108
33343.0,2019.0,1.0,2020-08-16,25604.0,Acura,RDX,SH-AWD,SUV / Crossover,A,Gasoline,AWD,2.0,4.0,I4,0,0,0,False,False,False,False,False,4.4083078185237525,1.0,32535.77511416077,-807.2248858392304
5499.0,2008.0,12.0,2020-08-21,126956.0,Honda,Civic Coupe,Si,Coupe,M,Gasoline,FWD,2.0,4.0,I4,0,0,0,False,False,False,False,False,5.103653230655315,144.0,7724.42872561909,2225.42872561909
34639.0,2018.0,2.0,2020-09-01,15254.0,Chevrolet,Traverse,LT Leather AWD,SUV / Crossover,A,Gasoline,4WD,3.6,6.0,V6,0,0,0,False,False,False,False,False,4.183383742052695,4.0,34384.957119127714,-254.04288087228633
20993.0,2018.0,2.0,2020-08-28,16801.0,Mazda,CX-5,Sport AWD,SUV / Crossover,A,Gasoline,AWD,2.5,4.0,I4,0,0,1,False,False,False,False,False,4.22533513181854,4.0,21023.86979673029,30.869796730290545
27659.0,2018.0,2.0,2020-09-05,37830.0,Chevrolet,Traverse,LT Cloth AWD,SUV / Crossover,A,Gasoline,4WD,3.6,6.0,V6,0,0,1,False,False,False,False,False,4.577836341292744,4.0,27913.023283040628,254.02328304062758
26993.0,2017.0,3.0,2020-09-01,32812.0,Dodge,Charger,SXT AWD,Sedan,A,Gasoline,AWD,3.6,6.0,V6,0,0,0,False,False,False,False,False,4.516032702878934,9.0,25361.670456993506,-1631.3295430064936
27564.0,2013.0,7.0,2020-08-20,79393.0,Jeep,Wrangler Unlimited,Sahara 4WD,SUV / Crossover,A,Gasoline,4WD,3.6,6.0,V6,0,0,0,False,False,False,False,False,4.899782212812626,49.0,27872.73308246922,308.7330824692217
2750.0,2008.0,12.0,2020-08-08,163699.0,Subaru,Forester,2.5 X Premium,SUV / Crossover,A,Gasoline,AWD,2.5,4.0,H4,0,0,0,False,False,False,False,False,5.2140460264137225,144.0,5268.867130631772,2518.867130631772
36751.0,2017.0,3.0,2020-08-15,2969.0,Ford,Mustang,GT Premium Coupe RWD,Coupe,M,Gasoline,RWD,5.0,8.0,V8,0,0,0,False,False,False,False,False,3.472610197596045,9.0,40527.45355775294,3776.4535577529387
13182.0,2017.0,3.0,2020-08-12,25268.0,Kia,Soul,Base,Wagon,A,Gasoline,FWD,1.6,4.0,I4,1,0,0,False,False,False,False,False,4.40257086822233,9.0,13657.104731021036,475.10473102103606
4999.0,2008.0,12.0,2020-08-20,117944.0,Jeep,Commander,Sport 4WD,SUV / Crossover,A,Gasoline,4WD,3.7,6.0,V6,1,0,0,False,False,False,False,False,5.071675852528354,144.0,7210.235558962082,2211.235558962082
6999.0,2010.0,10.0,2020-07-02,152351.0,Acura,MDX,SH-AWD,SUV / Crossover,A,Gasoline,AWD,3.7,6.0,V6,0,0,1,False,False,False,False,False,5.18284530918591,100.0,8398.412649233169,1399.4126492331688
10499.0,2015.0,5.0,2020-09-08,105992.0,Chevrolet,Impala,1LT FWD,Sedan,A,Gasoline,FWD,2.5,4.0,I4,0,0,0,False,False,False,False,False,5.025273087085812,25.0,11699.582876494844,1200.5828764948437
12499.0,2010.0,10.0,2020-08-28,102888.0,Jeep,Wrangler,Sport,SUV / Crossover,M,Gasoline,4WD,3.8,6.0,V6,0,0,1,False,False,False,False,False,5.0123647252222385,100.0,16485.925840176733,3986.925840176733
19185.0,2020.0,0.0,2020-05-31,18.0,Kia,Forte,LXS FWD,Sedan,A,Gasoline,FWD,2.0,4.0,I4,0,0,0,False,False,False,False,False,1.255272505103306,0.0,18947.577484112193,-237.4225158878071
28039.0,2020.0,0.0,2020-07-04,16.0,Jeep,Compass,High Altitude 4WD,SUV / Crossover,A,Gasoline,4WD,2.4,4.0,I4,0,0,0,False,False,False,False,False,1.2041199826559248,0.0,34069.39588220643,6030.3958822064305
13973.0,2016.0,4.0,2020-08-25,77533.0,Nissan,Rogue,S AWD,SUV / Crossover,CVT,Gasoline,AWD,2.5,4.0,I4,0,0,1,False,False,False,False,False,4.889486588538565,16.0,13682.29082976428,-290.7091702357193
18995.0,2019.0,0.0,2019-03-20,32.0,Kia,Sportage,LX AWD,SUV / Crossover,A,Gasoline,AWD,2.4,4.0,I4,0,0,0,False,False,False,False,False,1.505149978319906,0.0,25359.257660527594,6364.2576605275935
27264.0,2019.0,1.0,2020-07-19,20990.0,Chevrolet,Camaro,1LT Convertible RWD,Convertible,A,Gasoline,RWD,3.6,6.0,V6,1,0,0,False,False,False,False,False,4.322012438582401,1.0,26850.073043683016,-413.9269563169837
15499.0,2014.0,6.0,2020-07-26,47315.0,Honda,CR-V,EX-L AWD with Navigation,SUV / Crossover,A,Gasoline,AWD,2.4,4.0,I4,0,0,1,False,False,False,False,False,4.674998844427145,36.0,17384.407321509265,1885.4073215092649
63993.0,2020.0,0.0,2020-09-04,2816.0,Dodge,Challenger,SRT Hellcat Widebody RWD,Coupe,A,Gasoline,RWD,6.2,8.0,V8,0,0,0,False,False,False,False,False,3.4496326504700745,0.0,60817.46648324756,-3175.533516752439
9999.0,2013.0,7.0,2020-09-03,121749.0,Ford,Focus,ST,Hatchback,M,Gasoline,FWD,2.0,4.0,I4,0,0,0,False,False,False,False,False,5.085465402771555,49.0,11715.839361457975,1716.8393614579745
30335.0,2018.0,2.0,2020-08-19,44736.0,Jeep,Wrangler Unlimited,JK Willys Wheeler W 4WD,SUV / Crossover,M,Gasoline,4WD,3.6,6.0,V6,0,0,0,False,False,False,False,False,4.650657149729569,4.0,35924.2873715115,5589.287371511498
24572.0,2017.0,3.0,2020-08-18,20764.0,Chevrolet,Traverse,1LT FWD,SUV / Crossover,A,Gasoline,FWD,3.6,6.0,V6,0,0,0,False,False,False,False,False,4.3173110202068115,9.0,24978.898548034053,406.8985480340525
12941.0,2014.0,6.0,2020-08-23,53356.0,Buick,Regal,Sedan FWD,Sedan,A,Gasoline,FWD,2.0,4.0,I4,0,0,0,False,False,False,False,False,4.727183263879961,36.0,12525.50793278164,-415.4920672183598
8999.0,2006.0,14.0,2020-08-26,94985.0,Mercedes-Benz,CLS-Class,CLS 500 4dr Sedan,Sedan,A,Gasoline,RWD,5.0,8.0,V8,0,0,0,False,False,False,False,False,4.977655027061703,196.0,11443.098025170097,2444.0980251700967
12426.0,2014.0,6.0,2020-09-01,49821.0,Kia,Optima,EX,Sedan,A,Gasoline,FWD,2.4,4.0,I4,0,0,0,False,False,False,False,False,4.697412440384817,36.0,13413.81697021562,987.8169702156192
9959.0,2015.0,5.0,2020-09-01,97678.0,Toyota,Corolla,LE,Sedan,CVT,Gasoline,FWD,1.8,4.0,I4,0,0,0,False,False,False,False,False,4.9897967586573815,25.0,11046.789245998123,1087.789245998123
4250.0,2009.0,11.0,2020-08-05,164849.0,Toyota,Camry,,Sedan,A,Gasoline,,2.4,4.0,I4,0,0,0,False,False,False,True,False,5.217086316988428,121.0,6506.970133354131,2256.9701333541307
21733.0,2016.0,4.0,2020-08-21,62783.0,Jeep,Grand Cherokee,Laredo 4WD,SUV / Crossover,A,Gasoline,4WD,3.6,6.0,V6,0,0,0,False,False,False,False,False,4.7978420640291555,16.0,20692.600200443598,-1040.3997995564023
